dep;jour;incid_hosp;incid_rea;incid_dc;incid_rad
12;09/10/2021;0;0;0;4
12;10/10/2021;0;0;0;0
12;11/10/2021;0;0;0;0
12;12/10/2021;2;0;0;1
12;13/10/2021;3;0;0;1
12;14/10/2021;0;1;0;1
12;15/10/2021;0;0;0;1
12;16/10/2021;0;0;0;0
12;17/10/2021;0;0;0;0
12;18/10/2021;1;0;1;1
12;19/10/2021;2;0;0;2
12;20/10/2021;2;0;0;0
12;21/10/2021;0;0;0;0
12;22/10/2021;0;0;0;0
12;23/10/2021;2;0;0;1
12;24/10/2021;0;0;0;0
12;25/10/2021;3;0;0;0
12;26/10/2021;0;1;0;0
12;27/10/2021;9;0;2;4
12;28/10/2021;1;1;0;1
12;29/10/2021;1;0;0;1
12;30/10/2021;1;0;0;0
12;31/10/2021;0;0;0;0
12;01/11/2021;0;0;0;0
12;02/11/2021;2;0;1;2
12;03/11/2021;0;0;0;2
12;04/11/2021;5;0;0;5
12;05/11/2021;1;0;1;1
12;06/11/2021;2;0;0;0
12;07/11/2021;0;0;0;0
12;08/11/2021;3;1;0;0
12;09/11/2021;0;0;0;1
12;10/11/2021;0;0;0;3
12;11/11/2021;3;1;0;1
12;12/11/2021;2;0;0;0
12;13/11/2021;0;0;0;0
13;19/03/2020;89;16;0;43
13;20/03/2020;44;5;0;7
13;21/03/2020;63;12;0;21
13;22/03/2020;48;1;0;11
13;23/03/2020;80;15;0;30
13;24/03/2020;94;20;3;30
13;25/03/2020;80;5;5;65
13;26/03/2020;114;20;4;53
13;27/03/2020;136;16;4;38
13;28/03/2020;107;15;3;27
13;29/03/2020;117;25;7;6
13;30/03/2020;138;34;5;22
13;31/03/2020;167;23;12;101
13;01/04/2020;140;28;8;94
13;02/04/2020;106;21;10;33
13;03/04/2020;160;29;14;67
13;04/04/2020;98;15;11;62
13;05/04/2020;77;10;6;19
13;06/04/2020;150;18;25;45
13;07/04/2020;67;10;16;138
13;08/04/2020;136;19;8;71
13;09/04/2020;75;10;10;120
13;10/04/2020;127;30;6;62
13;11/04/2020;47;9;13;56
13;12/04/2020;84;8;2;11
13;13/04/2020;41;8;7;16
13;14/04/2020;96;12;17;74
13;15/04/2020;86;15;10;60
13;16/04/2020;86;17;19;76
13;17/04/2020;119;13;11;67
13;18/04/2020;60;9;9;85
13;19/04/2020;27;6;6;82
13;20/04/2020;84;21;19;55
13;21/04/2020;106;7;20;82
13;22/04/2020;115;8;30;84
13;23/04/2020;67;13;9;56
13;24/04/2020;80;17;25;82
13;25/04/2020;53;5;9;68
13;26/04/2020;32;4;4;5
13;27/04/2020;57;8;15;33
13;28/04/2020;54;7;11;76
13;29/04/2020;62;8;8;51
13;30/04/2020;29;6;9;63
13;01/05/2020;32;1;6;32
13;02/05/2020;34;0;2;12
13;03/05/2020;21;4;5;11
13;04/05/2020;33;4;8;48
13;05/05/2020;25;3;9;54
13;06/05/2020;39;2;3;42
13;07/05/2020;24;6;5;48
13;08/05/2020;18;3;1;28
13;09/05/2020;10;0;3;7
13;10/05/2020;12;7;4;7
13;11/05/2020;34;9;11;19
13;12/05/2020;15;4;5;25
13;13/05/2020;22;5;6;27
13;14/05/2020;16;3;5;29
13;15/05/2020;23;3;5;39
13;16/05/2020;11;3;4;12
13;17/05/2020;11;1;2;3
13;18/05/2020;12;2;5;7
13;19/05/2020;18;1;2;23
13;20/05/2020;17;1;7;48
13;21/05/2020;13;0;6;17
13;22/05/2020;2;2;3;13
13;23/05/2020;12;1;1;11
13;24/05/2020;3;0;1;2
13;25/05/2020;11;3;4;23
13;26/05/2020;10;2;3;27
13;27/05/2020;7;2;0;18
13;28/05/2020;4;2;2;19
13;29/05/2020;8;1;3;29
13;30/05/2020;5;0;0;2
13;31/05/2020;5;0;0;2
13;01/06/2020;1;0;0;4
13;02/06/2020;8;0;4;12
13;03/06/2020;10;1;2;21
13;04/06/2020;8;1;0;34
13;05/06/2020;19;2;1;20
13;06/06/2020;6;0;0;6
13;07/06/2020;1;0;0;2
13;08/06/2020;7;3;4;11
13;09/06/2020;5;0;2;5
13;10/06/2020;6;0;1;15
13;11/06/2020;3;0;1;7
13;12/06/2020;3;0;0;9
13;13/06/2020;8;0;0;4
13;14/06/2020;1;0;0;2
13;15/06/2020;4;0;1;1
13;16/06/2020;4;1;1;15
13;17/06/2020;1;0;0;5
13;18/06/2020;2;2;2;8
13;19/06/2020;2;1;1;9
13;20/06/2020;1;1;1;7
13;21/06/2020;0;0;0;2
13;22/06/2020;2;1;1;8
13;23/06/2020;4;0;3;9
13;24/06/2020;4;1;1;33
13;25/06/2020;5;0;1;8
13;26/06/2020;1;0;1;5
13;27/06/2020;0;0;1;7
13;28/06/2020;3;0;0;1
13;29/06/2020;3;0;2;24
13;30/06/2020;1;0;1;10
13;01/07/2020;2;0;0;5
13;02/07/2020;4;0;0;11
13;03/07/2020;3;0;2;4
13;04/07/2020;1;0;0;2
13;05/07/2020;0;0;0;0
13;06/07/2020;2;0;0;1
13;07/07/2020;2;0;0;6
13;08/07/2020;8;3;0;10
13;09/07/2020;3;1;0;4
13;10/07/2020;5;0;0;1
13;11/07/2020;2;0;0;2
13;12/07/2020;0;0;0;0
13;13/07/2020;5;0;1;11
13;14/07/2020;1;0;0;2
13;15/07/2020;15;0;0;7
13;16/07/2020;9;2;1;11
13;17/07/2020;6;1;2;17
13;18/07/2020;1;0;0;2
13;19/07/2020;0;0;0;0
13;20/07/2020;10;3;0;9
13;21/07/2020;10;0;1;4
13;22/07/2020;2;0;0;7
13;23/07/2020;5;1;0;21
13;24/07/2020;9;1;1;20
13;25/07/2020;4;0;0;5
13;26/07/2020;0;0;0;0
13;27/07/2020;10;1;0;8
13;28/07/2020;5;0;0;5
13;29/07/2020;5;0;0;4
13;30/07/2020;4;0;0;2
13;31/07/2020;8;1;1;14
13;01/08/2020;1;0;0;2
13;02/08/2020;2;0;0;2
13;03/08/2020;14;0;0;10
13;04/08/2020;6;0;1;15
13;05/08/2020;3;0;0;1
13;06/08/2020;2;0;0;2
13;07/08/2020;14;0;0;9
13;08/08/2020;0;0;0;2
13;09/08/2020;0;0;0;1
13;10/08/2020;9;0;2;5
13;11/08/2020;6;1;0;12
13;12/08/2020;11;1;0;81
13;13/08/2020;10;1;0;9
13;14/08/2020;13;2;2;16
13;15/08/2020;4;1;0;2
13;16/08/2020;1;0;0;0
13;17/08/2020;19;1;1;9
13;18/08/2020;23;2;3;34
13;19/08/2020;21;4;1;10
13;20/08/2020;28;0;2;29
13;21/08/2020;28;4;1;16
13;22/08/2020;17;1;0;18
13;23/08/2020;3;1;0;2
13;24/08/2020;26;4;0;30
13;25/08/2020;45;5;0;65
13;26/08/2020;33;4;1;30
13;27/08/2020;26;6;0;22
13;28/08/2020;26;1;0;18
13;29/08/2020;30;2;0;19
13;30/08/2020;1;0;1;0
13;31/08/2020;51;8;2;8
13;01/09/2020;39;12;2;46
13;02/09/2020;49;8;0;29
13;03/09/2020;44;8;2;24
13;04/09/2020;48;5;1;35
13;05/09/2020;40;4;0;19
13;06/09/2020;11;0;0;6
13;07/09/2020;104;17;5;56
13;08/09/2020;59;14;3;63
13;09/09/2020;46;6;2;39
13;10/09/2020;28;6;3;30
13;11/09/2020;72;15;2;38
13;12/09/2020;28;12;3;21
13;13/09/2020;4;1;1;6
13;14/09/2020;85;21;3;51
13;15/09/2020;70;10;4;49
13;16/09/2020;69;4;1;54
13;17/09/2020;73;8;6;57
13;18/09/2020;83;14;5;62
13;19/09/2020;30;6;0;29
13;20/09/2020;7;0;0;2
13;21/09/2020;104;26;2;45
13;22/09/2020;93;7;7;77
13;23/09/2020;37;3;1;47
13;24/09/2020;54;12;4;51
13;25/09/2020;78;10;3;58
13;26/09/2020;62;10;3;68
13;27/09/2020;28;1;3;22
13;28/09/2020;60;11;11;51
13;29/09/2020;58;18;7;52
13;30/09/2020;40;8;3;41
13;01/10/2020;47;10;5;60
13;02/10/2020;71;7;3;49
13;03/10/2020;82;7;2;57
13;04/10/2020;50;7;2;19
13;05/10/2020;51;15;4;26
13;06/10/2020;71;16;7;66
13;07/10/2020;54;6;7;58
13;08/10/2020;61;11;6;52
13;09/10/2020;56;9;4;46
13;10/10/2020;44;4;7;45
13;11/10/2020;45;2;2;19
13;12/10/2020;60;13;6;44
13;13/10/2020;67;13;8;51
13;14/10/2020;69;14;6;57
13;15/10/2020;69;9;3;45
13;16/10/2020;106;8;12;60
13;17/10/2020;77;10;5;45
13;18/10/2020;52;11;4;23
13;19/10/2020;133;23;13;36
13;20/10/2020;133;11;11;74
13;21/10/2020;128;19;16;65
13;22/10/2020;198;23;10;76
13;23/10/2020;127;21;15;71
13;24/10/2020;114;9;10;62
13;25/10/2020;103;13;4;45
13;26/10/2020;149;21;14;44
13;27/10/2020;190;21;26;117
13;28/10/2020;128;22;12;101
13;29/10/2020;150;23;15;99
13;30/10/2020;165;27;18;93
13;31/10/2020;137;18;9;103
13;01/11/2020;107;9;12;36
13;02/11/2020;152;31;35;82
13;03/11/2020;160;26;28;119
13;04/11/2020;186;29;26;115
13;05/11/2020;137;17;12;101
13;06/11/2020;146;32;25;115
13;07/11/2020;158;22;18;85
13;08/11/2020;113;20;10;54
13;09/11/2020;147;30;32;81
13;10/11/2020;153;21;21;144
13;11/11/2020;101;22;19;90
13;12/11/2020;114;18;29;67
13;13/11/2020;122;27;11;140
13;14/11/2020;91;14;17;143
13;15/11/2020;73;9;7;43
13;16/11/2020;82;20;26;47
13;17/11/2020;105;17;23;146
13;18/11/2020;84;11;20;122
13;19/11/2020;82;23;16;104
13;20/11/2020;94;10;21;106
13;21/11/2020;62;9;12;98
13;22/11/2020;53;11;14;27
13;23/11/2020;37;8;33;41
13;24/11/2020;99;16;20;109
13;25/11/2020;74;8;14;87
13;26/11/2020;76;9;10;64
13;27/11/2020;68;10;12;89
13;28/11/2020;55;6;7;58
13;29/11/2020;28;3;3;19
13;30/11/2020;57;16;7;60
13;01/12/2020;98;16;13;113
13;02/12/2020;76;13;9;73
13;03/12/2020;56;17;9;57
13;04/12/2020;67;9;15;78
13;05/12/2020;50;8;3;56
13;06/12/2020;28;11;6;13
13;07/12/2020;55;11;11;37
13;08/12/2020;53;14;15;82
13;09/12/2020;49;8;8;65
13;10/12/2020;64;8;11;50
13;11/12/2020;42;7;9;45
13;12/12/2020;43;7;12;37
13;13/12/2020;32;6;4;5
13;14/12/2020;60;14;17;30
13;15/12/2020;59;10;10;79
13;16/12/2020;70;15;7;50
13;17/12/2020;58;10;13;47
13;18/12/2020;38;11;8;61
13;19/12/2020;37;9;8;51
13;20/12/2020;37;8;3;16
13;21/12/2020;37;8;17;17
13;22/12/2020;73;12;12;79
13;23/12/2020;84;13;9;51
13;24/12/2020;102;10;14;58
13;25/12/2020;32;7;9;41
13;26/12/2020;25;6;3;6
13;27/12/2020;34;13;7;14
13;28/12/2020;47;19;12;28
13;29/12/2020;81;13;16;31
13;30/12/2020;61;14;12;71
13;31/12/2020;59;10;10;92
13;01/01/2021;28;7;6;33
13;02/01/2021;43;3;3;19
13;03/01/2021;40;4;6;29
13;04/01/2021;49;11;14;29
13;05/01/2021;63;11;14;84
13;06/01/2021;51;15;7;60
13;07/01/2021;44;16;8;45
13;08/01/2021;79;13;11;72
13;09/01/2021;59;12;8;49
13;10/01/2021;27;6;6;6
13;11/01/2021;58;15;23;35
13;12/01/2021;83;19;12;100
13;13/01/2021;115;22;11;72
13;14/01/2021;92;9;12;64
13;15/01/2021;104;26;16;66
13;16/01/2021;40;6;9;45
13;17/01/2021;52;7;6;22
13;18/01/2021;79;13;18;21
13;19/01/2021;134;20;15;69
13;20/01/2021;118;22;12;66
13;21/01/2021;87;18;18;68
13;22/01/2021;142;12;13;66
13;23/01/2021;90;22;13;52
13;24/01/2021;58;9;9;19
13;25/01/2021;103;24;26;25
13;26/01/2021;127;23;20;126
13;27/01/2021;127;22;14;67
13;28/01/2021;123;15;22;82
13;29/01/2021;112;19;16;82
13;30/01/2021;96;11;17;74
13;31/01/2021;44;7;8;18
13;01/02/2021;99;12;29;63
13;02/02/2021;166;28;25;102
13;03/02/2021;147;20;15;91
13;04/02/2021;105;20;22;77
13;05/02/2021;119;25;21;106
13;06/02/2021;101;10;12;67
13;07/02/2021;60;9;13;12
13;08/02/2021;111;21;20;47
13;09/02/2021;128;19;13;88
13;10/02/2021;129;17;20;85
13;11/02/2021;104;20;21;85
13;12/02/2021;105;18;23;94
13;13/02/2021;83;13;12;78
13;14/02/2021;47;6;5;27
13;15/02/2021;93;19;28;80
13;16/02/2021;107;27;16;97
13;17/02/2021;112;11;15;106
13;18/02/2021;140;16;20;99
13;19/02/2021;113;26;24;91
13;20/02/2021;85;9;7;90
13;21/02/2021;45;14;12;19
13;22/02/2021;84;17;25;46
13;23/02/2021;93;14;9;89
13;24/02/2021;93;16;20;84
13;25/02/2021;89;19;17;116
13;26/02/2021;90;21;22;102
13;27/02/2021;61;9;14;85
13;28/02/2021;57;12;9;13
13;01/03/2021;74;17;22;66
13;02/03/2021;98;21;10;123
13;03/03/2021;80;19;14;80
13;04/03/2021;76;20;12;61
13;05/03/2021;81;11;12;67
13;06/03/2021;74;16;11;75
13;07/03/2021;51;6;4;19
13;08/03/2021;90;18;20;58
13;09/03/2021;83;23;12;89
13;10/03/2021;72;17;13;89
13;11/03/2021;82;18;19;76
13;12/03/2021;67;21;12;82
13;13/03/2021;59;16;12;81
13;14/03/2021;57;12;4;27
13;15/03/2021;79;19;10;43
13;16/03/2021;95;20;13;113
13;17/03/2021;82;19;9;83
13;18/03/2021;83;11;8;62
13;19/03/2021;94;15;19;84
13;20/03/2021;47;9;7;54
13;21/03/2021;41;9;7;27
13;22/03/2021;98;22;10;33
13;23/03/2021;101;27;17;136
13;24/03/2021;81;14;6;105
13;25/03/2021;63;11;8;93
13;26/03/2021;88;20;9;79
13;27/03/2021;87;16;9;68
13;28/03/2021;61;10;3;23
13;29/03/2021;86;30;14;32
13;30/03/2021;113;23;13;132
13;31/03/2021;94;26;14;70
13;01/04/2021;82;18;6;66
13;02/04/2021;97;16;13;90
13;03/04/2021;115;29;11;94
13;04/04/2021;69;18;9;34
13;05/04/2021;71;17;9;22
13;06/04/2021;108;27;14;75
13;07/04/2021;131;21;12;121
13;08/04/2021;91;16;9;115
13;09/04/2021;104;19;13;88
13;10/04/2021;88;23;7;77
13;11/04/2021;75;13;6;20
13;12/04/2021;98;28;12;57
13;13/04/2021;133;35;16;106
13;14/04/2021;98;22;13;91
13;15/04/2021;130;26;14;84
13;16/04/2021;107;27;14;132
13;17/04/2021;80;14;14;86
13;18/04/2021;68;17;7;19
13;19/04/2021;90;30;15;54
13;20/04/2021;129;27;11;135
13;21/04/2021;143;18;12;101
13;22/04/2021;105;21;20;104
13;23/04/2021;106;21;10;79
13;24/04/2021;86;25;12;98
13;25/04/2021;42;14;6;21
13;26/04/2021;96;25;18;35
13;27/04/2021;96;20;17;109
13;28/04/2021;108;14;15;122
13;29/04/2021;82;13;14;96
13;30/04/2021;66;11;14;94
13;01/05/2021;57;14;10;85
13;02/05/2021;37;10;4;17
13;03/05/2021;56;18;17;29
13;04/05/2021;52;13;10;92
13;05/05/2021;55;20;6;112
13;06/05/2021;65;21;8;77
13;07/05/2021;77;13;7;63
13;08/05/2021;41;9;11;84
13;09/05/2021;25;8;8;16
13;10/05/2021;31;9;12;38
13;11/05/2021;50;7;7;69
13;12/05/2021;32;9;8;87
13;13/05/2021;18;5;2;79
13;14/05/2021;28;8;8;41
13;15/05/2021;31;9;5;55
13;16/05/2021;15;2;3;12
13;17/05/2021;39;13;11;25
13;18/05/2021;30;11;4;58
13;19/05/2021;27;9;6;43
13;20/05/2021;34;7;2;33
13;21/05/2021;32;8;6;51
13;22/05/2021;29;16;5;44
13;23/05/2021;18;7;4;11
13;24/05/2021;11;7;3;10
13;25/05/2021;35;11;8;21
13;26/05/2021;28;6;3;82
13;27/05/2021;30;13;6;54
13;28/05/2021;34;17;3;52
13;29/05/2021;20;8;0;30
13;30/05/2021;13;2;0;10
13;31/05/2021;27;7;6;31
13;01/06/2021;45;7;3;48
13;02/06/2021;18;6;2;51
13;03/06/2021;15;3;1;39
13;04/06/2021;19;1;2;48
13;05/06/2021;11;1;2;21
13;06/06/2021;13;5;4;7
13;07/06/2021;19;4;5;30
13;08/06/2021;14;7;1;28
13;09/06/2021;10;1;1;13
13;10/06/2021;9;1;6;66
13;11/06/2021;12;5;2;15
13;12/06/2021;29;1;3;11
13;13/06/2021;2;0;1;5
13;14/06/2021;10;4;3;3
13;15/06/2021;13;6;2;39
13;16/06/2021;11;2;0;17
13;17/06/2021;8;3;1;14
13;18/06/2021;10;3;2;22
13;19/06/2021;7;2;1;21
13;20/06/2021;3;0;1;5
13;21/06/2021;6;1;1;16
13;22/06/2021;3;1;0;19
13;23/06/2021;6;3;0;16
13;24/06/2021;12;10;5;23
13;25/06/2021;16;1;1;22
13;26/06/2021;3;1;1;1
13;27/06/2021;0;0;0;1
13;28/06/2021;5;3;2;19
13;29/06/2021;5;1;0;16
13;30/06/2021;13;0;2;11
13;01/07/2021;7;3;1;6
13;02/07/2021;3;0;0;18
13;03/07/2021;1;1;1;1
13;04/07/2021;2;1;2;5
13;05/07/2021;14;4;3;16
13;06/07/2021;6;3;0;10
13;07/07/2021;6;1;1;9
13;08/07/2021;5;2;1;13
13;09/07/2021;7;0;0;11
13;10/07/2021;0;1;1;10
13;11/07/2021;0;0;0;0
13;12/07/2021;16;7;0;14
13;13/07/2021;11;3;3;11
13;14/07/2021;4;3;0;2
13;15/07/2021;12;2;1;13
13;16/07/2021;6;2;0;13
13;17/07/2021;6;0;2;9
13;18/07/2021;10;2;0;0
13;19/07/2021;27;5;1;19
13;20/07/2021;20;5;0;15
13;21/07/2021;18;2;2;11
13;22/07/2021;33;5;0;26
13;23/07/2021;30;3;0;19
13;24/07/2021;10;1;0;4
13;25/07/2021;8;1;0;3
13;26/07/2021;76;16;2;35
13;27/07/2021;56;5;1;38
13;28/07/2021;45;6;2;42
13;29/07/2021;39;7;1;26
13;30/07/2021;47;11;5;37
13;31/07/2021;43;4;1;30
13;01/08/2021;36;7;1;15
13;02/08/2021;71;24;1;45
13;03/08/2021;90;18;3;63
13;04/08/2021;64;13;2;44
13;05/08/2021;68;15;0;52
13;06/08/2021;81;14;1;53
13;07/08/2021;58;16;4;33
13;08/08/2021;43;7;1;26
13;09/08/2021;93;20;6;48
13;10/08/2021;119;20;3;96
13;11/08/2021;112;15;8;63
13;12/08/2021;91;16;4;66
13;13/08/2021;65;13;8;58
13;14/08/2021;73;13;3;61
13;15/08/2021;47;8;5;18
13;16/08/2021;106;11;6;66
13;17/08/2021;147;25;10;95
13;18/08/2021;96;18;5;86
13;19/08/2021;76;19;9;77
13;20/08/2021;94;17;5;71
13;21/08/2021;70;11;5;66
13;22/08/2021;50;9;5;49
13;23/08/2021;109;24;6;46
13;24/08/2021;125;20;11;116
13;25/08/2021;112;11;11;103
13;26/08/2021;87;18;9;72
13;27/08/2021;70;9;2;65
13;28/08/2021;53;17;3;58
13;29/08/2021;30;8;6;24
13;30/08/2021;53;15;5;29
13;31/08/2021;102;21;13;120
13;01/09/2021;136;15;7;108
13;02/09/2021;89;11;4;65
13;03/09/2021;51;12;11;63
13;04/09/2021;43;11;2;50
13;05/09/2021;33;5;3;12
13;06/09/2021;82;26;10;42
13;07/09/2021;79;14;12;102
13;08/09/2021;52;17;7;64
13;09/09/2021;77;9;11;73
13;10/09/2021;72;15;6;81
13;11/09/2021;42;6;8;46
13;12/09/2021;40;9;6;25
13;13/09/2021;58;19;11;43
13;14/09/2021;65;10;14;87
13;15/09/2021;50;7;5;54
13;16/09/2021;37;13;3;53
13;17/09/2021;42;2;6;70
13;18/09/2021;28;8;5;41
13;19/09/2021;19;6;3;14
13;20/09/2021;53;19;15;49
13;21/09/2021;37;3;8;61
13;22/09/2021;23;5;2;41
13;23/09/2021;34;7;9;48
13;24/09/2021;35;7;5;36
13;25/09/2021;16;2;3;30
13;26/09/2021;19;8;4;12
13;27/09/2021;28;7;5;17
13;28/09/2021;22;6;5;52
13;29/09/2021;27;4;4;27
13;30/09/2021;31;5;9;31
13;01/10/2021;22;5;6;27
13;02/10/2021;14;2;6;22
13;03/10/2021;12;6;3;2
13;04/10/2021;17;5;8;17
13;05/10/2021;24;5;6;26
13;06/10/2021;16;5;3;33
13;07/10/2021;12;1;3;44
13;08/10/2021;15;4;0;30
13;09/10/2021;14;2;0;8
13;10/10/2021;5;0;1;5
13;11/10/2021;18;2;4;26
13;12/10/2021;18;5;3;22
13;13/10/2021;10;3;2;19
13;14/10/2021;16;2;4;16
13;15/10/2021;13;4;2;14
13;16/10/2021;7;2;0;16
13;17/10/2021;12;2;1;8
13;18/10/2021;21;6;5;10
13;19/10/2021;20;4;0;19
13;20/10/2021;18;6;2;21
13;21/10/2021;14;2;3;19
13;22/10/2021;18;4;2;17
13;23/10/2021;8;1;1;11
13;24/10/2021;7;2;0;3
13;25/10/2021;17;6;4;22
13;26/10/2021;22;3;3;25
13;27/10/2021;15;5;0;12
13;28/10/2021;18;4;2;13
13;29/10/2021;6;5;1;29
13;30/10/2021;10;0;1;15
13;31/10/2021;7;2;1;3
13;01/11/2021;10;4;1;5
13;02/11/2021;21;7;3;10
13;03/11/2021;39;2;2;36
13;04/11/2021;22;5;2;17
13;05/11/2021;9;1;1;23
13;06/11/2021;8;1;0;8
13;07/11/2021;10;1;0;4
13;08/11/2021;29;12;4;16
13;09/11/2021;24;6;3;24
13;10/11/2021;31;8;4;28
13;11/11/2021;11;0;0;14
13;12/11/2021;18;4;3;16
13;13/11/2021;26;3;1;16
14;19/03/2020;3;0;0;1
14;20/03/2020;1;0;1;2
14;21/03/2020;6;3;0;1
14;22/03/2020;10;2;0;0
14;23/03/2020;11;2;0;2
14;24/03/2020;5;4;0;2
14;25/03/2020;17;4;0;1
14;26/03/2020;9;3;0;4
14;27/03/2020;16;5;1;1
14;28/03/2020;22;7;0;4
14;29/03/2020;16;4;0;1
14;30/03/2020;7;1;5;1
14;31/03/2020;11;6;0;4
14;01/04/2020;25;7;1;7
14;02/04/2020;19;8;1;0
14;03/04/2020;11;6;2;8
14;04/04/2020;10;5;2;14
14;05/04/2020;14;3;3;1
14;06/04/2020;19;5;7;7
14;07/04/2020;16;1;3;6
14;08/04/2020;13;3;3;4
14;09/04/2020;7;2;2;5
14;10/04/2020;13;1;1;1
14;11/04/2020;10;1;2;10
14;12/04/2020;8;0;2;8
14;13/04/2020;2;0;1;4
14;14/04/2020;7;0;5;5
14;15/04/2020;9;1;5;6
14;16/04/2020;4;4;1;8
14;17/04/2020;7;2;2;10
14;18/04/2020;8;0;0;9
14;19/04/2020;9;2;1;1
14;20/04/2020;2;0;1;1
14;21/04/2020;11;1;1;8
14;22/04/2020;3;1;0;4
14;23/04/2020;2;1;1;4
14;24/04/2020;11;1;1;3
14;25/04/2020;1;0;1;0
14;26/04/2020;1;1;0;0
14;27/04/2020;1;0;0;1
14;28/04/2020;7;1;2;7
14;29/04/2020;10;0;2;11
14;30/04/2020;1;0;1;2
14;01/05/2020;6;1;0;5
14;02/05/2020;4;0;2;1
14;03/05/2020;1;0;0;0
14;04/05/2020;4;0;1;1
14;05/05/2020;10;0;0;7
14;06/05/2020;3;0;0;3
14;07/05/2020;4;0;1;6
14;08/05/2020;3;0;2;4
14;09/05/2020;2;0;0;0
14;10/05/2020;1;1;0;0
14;11/05/2020;1;0;3;1
14;12/05/2020;6;0;2;5
14;13/05/2020;2;1;2;5
14;14/05/2020;2;0;0;4
14;15/05/2020;4;0;0;9
14;16/05/2020;4;0;0;5
14;17/05/2020;1;0;0;0
14;18/05/2020;0;1;1;5
14;19/05/2020;5;0;1;4
14;20/05/2020;1;0;0;3
14;21/05/2020;1;0;2;5
14;22/05/2020;2;0;0;5
14;23/05/2020;1;0;1;1
14;24/05/2020;2;1;0;0
14;25/05/2020;3;0;2;0
14;26/05/2020;1;0;1;3
14;27/05/2020;0;0;0;23
14;28/05/2020;0;0;0;2
14;29/05/2020;0;0;1;6
14;30/05/2020;0;0;0;1
14;31/05/2020;0;0;0;0
14;01/06/2020;0;0;0;0
14;02/06/2020;0;0;0;1
14;03/06/2020;0;0;0;2
14;04/06/2020;0;0;0;1
14;05/06/2020;0;0;0;0
14;06/06/2020;0;0;0;0
14;07/06/2020;0;0;1;0
14;08/06/2020;0;0;0;0
14;09/06/2020;1;0;0;0
14;10/06/2020;0;0;0;2
14;11/06/2020;0;0;0;1
14;12/06/2020;1;0;0;9
14;13/06/2020;0;0;0;0
14;14/06/2020;0;0;0;1
14;15/06/2020;0;0;0;1
14;16/06/2020;1;0;0;1
14;17/06/2020;0;0;0;0
14;18/06/2020;1;0;0;0
14;19/06/2020;0;0;0;0
14;20/06/2020;0;0;0;12
14;21/06/2020;0;0;0;0
14;22/06/2020;0;0;0;0
14;23/06/2020;0;0;0;3
14;24/06/2020;1;0;0;3
14;25/06/2020;0;0;0;0
14;26/06/2020;0;0;0;0
14;27/06/2020;0;0;0;0
14;28/06/2020;0;0;0;1
14;29/06/2020;0;0;0;0
14;30/06/2020;0;0;0;0
14;01/07/2020;0;0;0;0
14;02/07/2020;0;0;0;0
14;03/07/2020;0;0;0;0
14;04/07/2020;0;0;0;1
14;05/07/2020;0;0;0;0
14;06/07/2020;0;0;0;0
14;07/07/2020;1;0;0;0
14;08/07/2020;0;0;0;1
14;09/07/2020;0;0;0;0
14;10/07/2020;0;0;1;1
14;11/07/2020;0;0;0;0
14;12/07/2020;0;0;0;0
14;13/07/2020;0;0;0;0
14;14/07/2020;0;0;0;0
14;15/07/2020;0;0;0;0
14;16/07/2020;0;0;0;0
14;17/07/2020;0;0;1;3
14;18/07/2020;0;0;0;0
14;19/07/2020;0;0;0;0
14;20/07/2020;1;1;0;0
14;21/07/2020;1;0;0;1
14;22/07/2020;0;0;0;0
14;23/07/2020;0;0;0;0
14;24/07/2020;0;0;0;1
14;25/07/2020;0;0;0;0
14;26/07/2020;0;0;0;0
14;27/07/2020;0;0;0;0
14;28/07/2020;0;0;0;1
14;29/07/2020;1;0;0;0
14;30/07/2020;0;0;0;0
14;31/07/2020;2;0;0;1
14;01/08/2020;0;0;0;0
14;02/08/2020;0;0;0;0
14;03/08/2020;0;0;0;0
14;04/08/2020;1;0;0;1
14;05/08/2020;0;0;0;3
14;06/08/2020;0;0;0;0
14;07/08/2020;0;0;0;0
14;08/08/2020;0;0;0;0
14;09/08/2020;0;0;0;0
14;10/08/2020;3;0;0;0
14;11/08/2020;1;1;0;1
14;12/08/2020;0;0;0;1
14;13/08/2020;0;0;0;0
14;14/08/2020;0;0;0;3
14;15/08/2020;1;0;0;0
14;16/08/2020;0;0;0;0
14;17/08/2020;0;0;0;0
14;18/08/2020;0;0;0;2
14;19/08/2020;1;0;0;2
14;20/08/2020;2;0;0;0
14;21/08/2020;0;0;0;0
14;22/08/2020;1;0;0;7
14;23/08/2020;0;0;0;0
14;24/08/2020;0;0;0;0
14;25/08/2020;0;0;0;1
14;26/08/2020;0;0;0;3
14;27/08/2020;0;0;0;1
14;28/08/2020;0;0;0;0
14;29/08/2020;0;0;0;0
14;30/08/2020;0;0;0;0
14;31/08/2020;0;0;0;0
14;01/09/2020;0;0;0;0
14;02/09/2020;0;0;0;0
14;03/09/2020;0;0;0;0
14;04/09/2020;1;0;0;0
14;05/09/2020;0;0;0;0
14;06/09/2020;0;0;0;0
14;07/09/2020;1;0;0;2
14;08/09/2020;3;2;0;0
14;09/09/2020;2;1;0;0
14;10/09/2020;3;0;0;2
14;11/09/2020;5;1;0;0
14;12/09/2020;3;1;0;1
14;13/09/2020;1;0;0;1
14;14/09/2020;2;0;1;0
